,Country/Region,Date,Confirmed,Deaths,Recovered
1251,Dominican Republic,2020-02-20,0.0,0.0,0.0
1252,Dominican Republic,2020-02-21,0.0,0.0,0.0
1253,Dominican Republic,2020-02-22,0.0,0.0,0.0
1254,Dominican Republic,2020-02-23,0.0,0.0,0.0
1255,Dominican Republic,2020-02-24,0.0,0.0,0.0
1256,Dominican Republic,2020-02-25,0.0,0.0,0.0
1257,Dominican Republic,2020-02-26,0.0,0.0,0.0
1258,Dominican Republic,2020-02-27,0.0,0.0,0.0
1259,Dominican Republic,2020-02-28,0.0,0.0,0.0
1260,Dominican Republic,2020-02-29,0.0,0.0,0.0
1261,Dominican Republic,2020-03-01,1.0,0.0,0.0
1262,Dominican Republic,2020-03-02,0.0,0.0,0.0
1263,Dominican Republic,2020-03-03,0.0,0.0,0.0
1264,Dominican Republic,2020-03-04,0.0,0.0,0.0
1265,Dominican Republic,2020-03-05,0.0,0.0,0.0
1266,Dominican Republic,2020-03-06,1.0,0.0,0.0
1267,Dominican Republic,2020-03-07,0.0,0.0,0.0
1268,Dominican Republic,2020-03-08,3.0,0.0,0.0
1269,Ecuador,2020-01-22,,,
1270,Ecuador,2020-01-23,0.0,0.0,0.0
1271,Ecuador,2020-01-24,0.0,0.0,0.0
1272,Ecuador,2020-01-25,0.0,0.0,0.0
1273,Ecuador,2020-01-26,0.0,0.0,0.0
1274,Ecuador,2020-01-27,0.0,0.0,0.0
1275,Ecuador,2020-01-28,0.0,0.0,0.0
1276,Ecuador,2020-01-29,0.0,0.0,0.0
1277,Ecuador,2020-01-30,0.0,0.0,0.0
1278,Ecuador,2020-01-31,0.0,0.0,0.0
1279,Ecuador,2020-02-01,0.0,0.0,0.0
1280,Ecuador,2020-02-02,0.0,0.0,0.0
1281,Ecuador,2020-02-03,0.0,0.0,0.0
1282,Ecuador,2020-02-04,0.0,0.0,0.0
1283,Ecuador,2020-02-05,0.0,0.0,0.0
1284,Ecuador,2020-02-06,0.0,0.0,0.0
1285,Ecuador,2020-02-07,0.0,0.0,0.0
1286,Ecuador,2020-02-08,0.0,0.0,0.0
1287,Ecuador,2020-02-09,0.0,0.0,0.0
1288,Ecuador,2020-02-10,0.0,0.0,0.0
1289,Ecuador,2020-02-11,0.0,0.0,0.0
1290,Ecuador,2020-02-12,0.0,0.0,0.0
1291,Ecuador,2020-02-13,0.0,0.0,0.0
1292,Ecuador,2020-02-14,0.0,0.0,0.0
1293,Ecuador,2020-02-15,0.0,0.0,0.0
1294,Ecuador,2020-02-16,0.0,0.0,0.0
1295,Ecuador,2020-02-17,0.0,0.0,0.0
1296,Ecuador,2020-02-18,0.0,0.0,0.0
1297,Ecuador,2020-02-19,0.0,0.0,0.0
1298,Ecuador,2020-02-20,0.0,0.0,0.0
1299,Ecuador,2020-02-21,0.0,0.0,0.0
1300,Ecuador,2020-02-22,0.0,0.0,0.0
1301,Ecuador,2020-02-23,0.0,0.0,0.0
1302,Ecuador,2020-02-24,0.0,0.0,0.0
1303,Ecuador,2020-02-25,0.0,0.0,0.0
1304,Ecuador,2020-02-26,0.0,0.0,0.0
1305,Ecuador,2020-02-27,0.0,0.0,0.0
1306,Ecuador,2020-02-28,0.0,0.0,0.0
1307,Ecuador,2020-02-29,0.0,0.0,0.0
1308,Ecuador,2020-03-01,6.0,0.0,0.0
1309,Ecuador,2020-03-02,0.0,0.0,0.0
1310,Ecuador,2020-03-03,1.0,0.0,0.0
1311,Ecuador,2020-03-04,3.0,0.0,0.0
1312,Ecuador,2020-03-05,3.0,0.0,0.0
1313,Ecuador,2020-03-06,0.0,0.0,0.0
1314,Ecuador,2020-03-07,0.0,0.0,0.0
1315,Ecuador,2020-03-08,1.0,0.0,0.0
1316,Egypt,2020-01-22,,,
1317,Egypt,2020-01-23,0.0,0.0,0.0
1318,Egypt,2020-01-24,0.0,0.0,0.0
1319,Egypt,2020-01-25,0.0,0.0,0.0
1320,Egypt,2020-01-26,0.0,0.0,0.0
1321,Egypt,2020-01-27,0.0,0.0,0.0
1322,Egypt,2020-01-28,0.0,0.0,0.0
1323,Egypt,2020-01-29,0.0,0.0,0.0
1324,Egypt,2020-01-30,0.0,0.0,0.0
1325,Egypt,2020-01-31,0.0,0.0,0.0
1326,Egypt,2020-02-01,0.0,0.0,0.0
1327,Egypt,2020-02-02,0.0,0.0,0.0
1328,Egypt,2020-02-03,0.0,0.0,0.0
1329,Egypt,2020-02-04,0.0,0.0,0.0
1330,Egypt,2020-02-05,0.0,0.0,0.0
1331,Egypt,2020-02-06,0.0,0.0,0.0
1332,Egypt,2020-02-07,0.0,0.0,0.0
1333,Egypt,2020-02-08,0.0,0.0,0.0
1334,Egypt,2020-02-09,0.0,0.0,0.0
1335,Egypt,2020-02-10,0.0,0.0,0.0
1336,Egypt,2020-02-11,0.0,0.0,0.0
1337,Egypt,2020-02-12,0.0,0.0,0.0
1338,Egypt,2020-02-13,0.0,0.0,0.0
1339,Egypt,2020-02-14,1.0,0.0,0.0
1340,Egypt,2020-02-15,0.0,0.0,0.0
1341,Egypt,2020-02-16,0.0,0.0,0.0
1342,Egypt,2020-02-17,0.0,0.0,0.0
1343,Egypt,2020-02-18,0.0,0.0,0.0
1344,Egypt,2020-02-19,0.0,0.0,0.0
1345,Egypt,2020-02-20,0.0,0.0,0.0
1346,Egypt,2020-02-21,0.0,0.0,0.0
1347,Egypt,2020-02-22,0.0,0.0,0.0
1348,Egypt,2020-02-23,0.0,0.0,0.0
1349,Egypt,2020-02-24,0.0,0.0,0.0
1350,Egypt,2020-02-25,0.0,0.0,0.0
1351,Egypt,2020-02-26,0.0,0.0,0.0
1352,Egypt,2020-02-27,0.0,0.0,0.0
1353,Egypt,2020-02-28,0.0,0.0,1.0
1354,Egypt,2020-02-29,0.0,0.0,0.0
1355,Egypt,2020-03-01,1.0,0.0,0.0
1356,Egypt,2020-03-02,0.0,0.0,0.0
1357,Egypt,2020-03-03,0.0,0.0,0.0
1358,Egypt,2020-03-04,0.0,0.0,0.0
1359,Egypt,2020-03-05,1.0,0.0,0.0
1360,Egypt,2020-03-06,12.0,0.0,0.0
1361,Egypt,2020-03-07,0.0,0.0,0.0
1362,Egypt,2020-03-08,34.0,1.0,0.0
1363,Estonia,2020-01-22,,,
1364,Estonia,2020-01-23,0.0,0.0,0.0
1365,Estonia,2020-01-24,0.0,0.0,0.0
1366,Estonia,2020-01-25,0.0,0.0,0.0
1367,Estonia,2020-01-26,0.0,0.0,0.0
1368,Estonia,2020-01-27,0.0,0.0,0.0
1369,Estonia,2020-01-28,0.0,0.0,0.0
1370,Estonia,2020-01-29,0.0,0.0,0.0
1371,Estonia,2020-01-30,0.0,0.0,0.0
1372,Estonia,2020-01-31,0.0,0.0,0.0
1373,Estonia,2020-02-01,0.0,0.0,0.0
1374,Estonia,2020-02-02,0.0,0.0,0.0
1375,Estonia,2020-02-03,0.0,0.0,0.0
1376,Estonia,2020-02-04,0.0,0.0,0.0
1377,Estonia,2020-02-05,0.0,0.0,0.0
1378,Estonia,2020-02-06,0.0,0.0,0.0
1379,Estonia,2020-02-07,0.0,0.0,0.0
1380,Estonia,2020-02-08,0.0,0.0,0.0
1381,Estonia,2020-02-09,0.0,0.0,0.0
1382,Estonia,2020-02-10,0.0,0.0,0.0
1383,Estonia,2020-02-11,0.0,0.0,0.0
1384,Estonia,2020-02-12,0.0,0.0,0.0
1385,Estonia,2020-02-13,0.0,0.0,0.0
1386,Estonia,2020-02-14,0.0,0.0,0.0
1387,Estonia,2020-02-15,0.0,0.0,0.0
1388,Estonia,2020-02-16,0.0,0.0,0.0
1389,Estonia,2020-02-17,0.0,0.0,0.0
1390,Estonia,2020-02-18,0.0,0.0,0.0
1391,Estonia,2020-02-19,0.0,0.0,0.0
1392,Estonia,2020-02-20,0.0,0.0,0.0
1393,Estonia,2020-02-21,0.0,0.0,0.0
1394,Estonia,2020-02-22,0.0,0.0,0.0
1395,Estonia,2020-02-23,0.0,0.0,0.0
1396,Estonia,2020-02-24,0.0,0.0,0.0
1397,Estonia,2020-02-25,0.0,0.0,0.0
1398,Estonia,2020-02-26,0.0,0.0,0.0
1399,Estonia,2020-02-27,1.0,0.0,0.0
1400,Estonia,2020-02-28,0.0,0.0,0.0
1401,Estonia,2020-02-29,0.0,0.0,0.0
1402,Estonia,2020-03-01,0.0,0.0,0.0
1403,Estonia,2020-03-02,0.0,0.0,0.0
1404,Estonia,2020-03-03,1.0,0.0,0.0
1405,Estonia,2020-03-04,0.0,0.0,0.0
1406,Estonia,2020-03-05,1.0,0.0,0.0
1407,Estonia,2020-03-06,7.0,0.0,0.0
1408,Estonia,2020-03-07,0.0,0.0,0.0
1409,Estonia,2020-03-08,0.0,0.0,0.0
1410,Faroe Islands,2020-01-22,,,
1411,Faroe Islands,2020-01-23,0.0,0.0,0.0
1412,Faroe Islands,2020-01-24,0.0,0.0,0.0
1413,Faroe Islands,2020-01-25,0.0,0.0,0.0
1414,Faroe Islands,2020-01-26,0.0,0.0,0.0
1415,Faroe Islands,2020-01-27,0.0,0.0,0.0
1416,Faroe Islands,2020-01-28,0.0,0.0,0.0
1417,Faroe Islands,2020-01-29,0.0,0.0,0.0
1418,Faroe Islands,2020-01-30,0.0,0.0,0.0
1419,Faroe Islands,2020-01-31,0.0,0.0,0.0
1420,Faroe Islands,2020-02-01,0.0,0.0,0.0
1421,Faroe Islands,2020-02-02,0.0,0.0,0.0
1422,Faroe Islands,2020-02-03,0.0,0.0,0.0
1423,Faroe Islands,2020-02-04,0.0,0.0,0.0
1424,Faroe Islands,2020-02-05,0.0,0.0,0.0
1425,Faroe Islands,2020-02-06,0.0,0.0,0.0
1426,Faroe Islands,2020-02-07,0.0,0.0,0.0
1427,Faroe Islands,2020-02-08,0.0,0.0,0.0
1428,Faroe Islands,2020-02-09,0.0,0.0,0.0
1429,Faroe Islands,2020-02-10,0.0,0.0,0.0
1430,Faroe Islands,2020-02-11,0.0,0.0,0.0
1431,Faroe Islands,2020-02-12,0.0,0.0,0.0
1432,Faroe Islands,2020-02-13,0.0,0.0,0.0
1433,Faroe Islands,2020-02-14,0.0,0.0,0.0
1434,Faroe Islands,2020-02-15,0.0,0.0,0.0
1435,Faroe Islands,2020-02-16,0.0,0.0,0.0
1436,Faroe Islands,2020-02-17,0.0,0.0,0.0
1437,Faroe Islands,2020-02-18,0.0,0.0,0.0
1438,Faroe Islands,2020-02-19,0.0,0.0,0.0
1439,Faroe Islands,2020-02-20,0.0,0.0,0.0
1440,Faroe Islands,2020-02-21,0.0,0.0,0.0
1441,Faroe Islands,2020-02-22,0.0,0.0,0.0
1442,Faroe Islands,2020-02-23,0.0,0.0,0.0
1443,Faroe Islands,2020-02-24,0.0,0.0,0.0
1444,Faroe Islands,2020-02-25,0.0,0.0,0.0
1445,Faroe Islands,2020-02-26,0.0,0.0,0.0
1446,Faroe Islands,2020-02-27,0.0,0.0,0.0
1447,Faroe Islands,2020-02-28,0.0,0.0,0.0
1448,Faroe Islands,2020-02-29,0.0,0.0,0.0
1449,Faroe Islands,2020-03-01,0.0,0.0,0.0
1450,Faroe Islands,2020-03-02,0.0,0.0,0.0
1451,Faroe Islands,2020-03-03,0.0,0.0,0.0
1452,Faroe Islands,2020-03-04,1.0,0.0,0.0
1453,Faroe Islands,2020-03-05,0.0,0.0,0.0
1454,Faroe Islands,2020-03-06,0.0,0.0,0.0
1455,Faroe Islands,2020-03-07,0.0,0.0,0.0
1456,Faroe Islands,2020-03-08,1.0,0.0,0.0
1457,Finland,2020-01-22,,,
1458,Finland,2020-01-23,0.0,0.0,0.0
1459,Finland,2020-01-24,0.0,0.0,0.0
1460,Finland,2020-01-25,0.0,0.0,0.0
1461,Finland,2020-01-26,0.0,0.0,0.0
1462,Finland,2020-01-27,0.0,0.0,0.0
1463,Finland,2020-01-28,0.0,0.0,0.0
1464,Finland,2020-01-29,1.0,0.0,0.0
1465,Finland,2020-01-30,0.0,0.0,0.0
1466,Finland,2020-01-31,0.0,0.0,0.0
1467,Finland,2020-02-01,0.0,0.0,0.0
1468,Finland,2020-02-02,0.0,0.0,0.0
1469,Finland,2020-02-03,0.0,0.0,0.0
1470,Finland,2020-02-04,0.0,0.0,0.0
1471,Finland,2020-02-05,0.0,0.0,0.0
1472,Finland,2020-02-06,0.0,0.0,0.0
1473,Finland,2020-02-07,0.0,0.0,0.0
1474,Finland,2020-02-08,0.0,0.0,0.0
1475,Finland,2020-02-09,0.0,0.0,0.0
1476,Finland,2020-02-10,0.0,0.0,0.0
1477,Finland,2020-02-11,0.0,0.0,0.0
1478,Finland,2020-02-12,0.0,0.0,1.0
1479,Finland,2020-02-13,0.0,0.0,0.0
1480,Finland,2020-02-14,0.0,0.0,0.0
1481,Finland,2020-02-15,0.0,0.0,0.0
1482,Finland,2020-02-16,0.0,0.0,0.0
1483,Finland,2020-02-17,0.0,0.0,0.0
1484,Finland,2020-02-18,0.0,0.0,0.0
1485,Finland,2020-02-19,0.0,0.0,0.0
1486,Finland,2020-02-20,0.0,0.0,0.0
1487,Finland,2020-02-21,0.0,0.0,0.0
1488,Finland,2020-02-22,0.0,0.0,0.0
1489,Finland,2020-02-23,0.0,0.0,0.0
1490,Finland,2020-02-24,0.0,0.0,0.0
1491,Finland,2020-02-25,0.0,0.0,0.0
1492,Finland,2020-02-26,1.0,0.0,0.0
1493,Finland,2020-02-27,0.0,0.0,0.0
1494,Finland,2020-02-28,0.0,0.0,0.0
1495,Finland,2020-02-29,1.0,0.0,0.0
1496,Finland,2020-03-01,3.0,0.0,0.0
1497,Finland,2020-03-02,0.0,0.0,0.0
1498,Finland,2020-03-03,0.0,0.0,0.0
1499,Finland,2020-03-04,0.0,0.0,0.0
1500,Finland,2020-03-05,6.0,0.0,0.0
1501,Finland,2020-03-06,3.0,0.0,0.0
1502,Finland,2020-03-07,0.0,0.0,0.0
1503,Finland,2020-03-08,8.0,0.0,0.0
1504,France,2020-01-22,,,
1505,France,2020-01-23,0.0,0.0,0.0
1506,France,2020-01-24,2.0,0.0,0.0
1507,France,2020-01-25,1.0,0.0,0.0
1508,France,2020-01-26,0.0,0.0,0.0
1509,France,2020-01-27,0.0,0.0,0.0
1510,France,2020-01-28,1.0,0.0,0.0
1511,France,2020-01-29,1.0,0.0,0.0
1512,France,2020-01-30,0.0,0.0,0.0
1513,France,2020-01-31,0.0,0.0,0.0
1514,France,2020-02-01,1.0,0.0,0.0
1515,France,2020-02-02,0.0,0.0,0.0
1516,France,2020-02-03,0.0,0.0,0.0
1517,France,2020-02-04,0.0,0.0,0.0
1518,France,2020-02-05,0.0,0.0,0.0
1519,France,2020-02-06,0.0,0.0,0.0
1520,France,2020-02-07,0.0,0.0,0.0
1521,France,2020-02-08,5.0,0.0,0.0
1522,France,2020-02-09,0.0,0.0,0.0
1523,France,2020-02-10,0.0,0.0,0.0
1524,France,2020-02-11,0.0,0.0,0.0
1525,France,2020-02-12,0.0,0.0,2.0
1526,France,2020-02-13,0.0,0.0,0.0
1527,France,2020-02-14,0.0,0.0,0.0
1528,France,2020-02-15,1.0,1.0,2.0
1529,France,2020-02-16,0.0,0.0,0.0
1530,France,2020-02-17,0.0,0.0,0.0
1531,France,2020-02-18,0.0,0.0,0.0
1532,France,2020-02-19,0.0,0.0,0.0
1533,France,2020-02-20,0.0,0.0,0.0
1534,France,2020-02-21,0.0,0.0,0.0
1535,France,2020-02-22,0.0,0.0,0.0
1536,France,2020-02-23,0.0,0.0,0.0
1537,France,2020-02-24,0.0,0.0,0.0
1538,France,2020-02-25,2.0,0.0,7.0
1539,France,2020-02-26,4.0,1.0,0.0
1540,France,2020-02-27,20.0,0.0,0.0
1541,France,2020-02-28,19.0,0.0,0.0
1542,France,2020-02-29,43.0,0.0,1.0
1543,France,2020-03-01,30.0,0.0,0.0
1544,France,2020-03-02,61.0,1.0,0.0
1545,France,2020-03-03,13.0,1.0,0.0
1546,France,2020-03-04,81.0,0.0,0.0
1547,France,2020-03-05,92.0,2.0,0.0
1548,France,2020-03-06,276.0,3.0,0.0
1549,France,2020-03-07,296.0,2.0,0.0
1550,France,2020-03-08,177.0,8.0,0.0
1551,French Guiana,2020-01-22,,,
1552,French Guiana,2020-01-23,0.0,0.0,0.0
1553,French Guiana,2020-01-24,0.0,0.0,0.0
1554,French Guiana,2020-01-25,0.0,0.0,0.0
1555,French Guiana,2020-01-26,0.0,0.0,0.0
1556,French Guiana,2020-01-27,0.0,0.0,0.0
1557,French Guiana,2020-01-28,0.0,0.0,0.0
1558,French Guiana,2020-01-29,0.0,0.0,0.0
1559,French Guiana,2020-01-30,0.0,0.0,0.0
1560,French Guiana,2020-01-31,0.0,0.0,0.0
1561,French Guiana,2020-02-01,0.0,0.0,0.0
1562,French Guiana,2020-02-02,0.0,0.0,0.0
1563,French Guiana,2020-02-03,0.0,0.0,0.0
1564,French Guiana,2020-02-04,0.0,0.0,0.0
1565,French Guiana,2020-02-05,0.0,0.0,0.0
1566,French Guiana,2020-02-06,0.0,0.0,0.0
1567,French Guiana,2020-02-07,0.0,0.0,0.0
1568,French Guiana,2020-02-08,0.0,0.0,0.0
1569,French Guiana,2020-02-09,0.0,0.0,0.0
1570,French Guiana,2020-02-10,0.0,0.0,0.0
1571,French Guiana,2020-02-11,0.0,0.0,0.0
1572,French Guiana,2020-02-12,0.0,0.0,0.0
1573,French Guiana,2020-02-13,0.0,0.0,0.0
1574,French Guiana,2020-02-14,0.0,0.0,0.0
1575,French Guiana,2020-02-15,0.0,0.0,0.0
1576,French Guiana,2020-02-16,0.0,0.0,0.0
1577,French Guiana,2020-02-17,0.0,0.0,0.0
1578,French Guiana,2020-02-18,0.0,0.0,0.0
1579,French Guiana,2020-02-19,0.0,0.0,0.0
1580,French Guiana,2020-02-20,0.0,0.0,0.0
1581,French Guiana,2020-02-21,0.0,0.0,0.0
1582,French Guiana,2020-02-22,0.0,0.0,0.0
1583,French Guiana,2020-02-23,0.0,0.0,0.0
1584,French Guiana,2020-02-24,0.0,0.0,0.0
1585,French Guiana,2020-02-25,0.0,0.0,0.0
1586,French Guiana,2020-02-26,0.0,0.0,0.0
1587,French Guiana,2020-02-27,0.0,0.0,0.0
1588,French Guiana,2020-02-28,0.0,0.0,0.0
1589,French Guiana,2020-02-29,0.0,0.0,0.0
1590,French Guiana,2020-03-01,0.0,0.0,0.0
1591,French Guiana,2020-03-02,0.0,0.0,0.0
1592,French Guiana,2020-03-03,0.0,0.0,0.0
1593,French Guiana,2020-03-04,0.0,0.0,0.0
1594,French Guiana,2020-03-05,0.0,0.0,0.0
1595,French Guiana,2020-03-06,0.0,0.0,0.0
1596,French Guiana,2020-03-07,5.0,0.0,0.0
1597,French Guiana,2020-03-08,0.0,0.0,0.0
1598,Georgia,2020-01-22,,,
1599,Georgia,2020-01-23,0.0,0.0,0.0
1600,Georgia,2020-01-24,0.0,0.0,0.0
1601,Georgia,2020-01-25,0.0,0.0,0.0
1602,Georgia,2020-01-26,0.0,0.0,0.0
1603,Georgia,2020-01-27,0.0,0.0,0.0
1604,Georgia,2020-01-28,0.0,0.0,0.0
1605,Georgia,2020-01-29,0.0,0.0,0.0
1606,Georgia,2020-01-30,0.0,0.0,0.0
1607,Georgia,2020-01-31,0.0,0.0,0.0
1608,Georgia,2020-02-01,0.0,0.0,0.0
1609,Georgia,2020-02-02,0.0,0.0,0.0
1610,Georgia,2020-02-03,0.0,0.0,0.0
1611,Georgia,2020-02-04,0.0,0.0,0.0
1612,Georgia,2020-02-05,0.0,0.0,0.0
1613,Georgia,2020-02-06,0.0,0.0,0.0
1614,Georgia,2020-02-07,0.0,0.0,0.0
1615,Georgia,2020-02-08,0.0,0.0,0.0
1616,Georgia,2020-02-09,0.0,0.0,0.0
1617,Georgia,2020-02-10,0.0,0.0,0.0
1618,Georgia,2020-02-11,0.0,0.0,0.0
1619,Georgia,2020-02-12,0.0,0.0,0.0
1620,Georgia,2020-02-13,0.0,0.0,0.0
1621,Georgia,2020-02-14,0.0,0.0,0.0
1622,Georgia,2020-02-15,0.0,0.0,0.0
1623,Georgia,2020-02-16,0.0,0.0,0.0
1624,Georgia,2020-02-17,0.0,0.0,0.0
1625,Georgia,2020-02-18,0.0,0.0,0.0
1626,Georgia,2020-02-19,0.0,0.0,0.0
1627,Georgia,2020-02-20,0.0,0.0,0.0
1628,Georgia,2020-02-21,0.0,0.0,0.0
1629,Georgia,2020-02-22,0.0,0.0,0.0
1630,Georgia,2020-02-23,0.0,0.0,0.0
1631,Georgia,2020-02-24,0.0,0.0,0.0
1632,Georgia,2020-02-25,0.0,0.0,0.0
1633,Georgia,2020-02-26,1.0,0.0,0.0
1634,Georgia,2020-02-27,0.0,0.0,0.0
1635,Georgia,2020-02-28,0.0,0.0,0.0
1636,Georgia,2020-02-29,0.0,0.0,0.0
1637,Georgia,2020-03-01,2.0,0.0,0.0
1638,Georgia,2020-03-02,0.0,0.0,0.0
1639,Georgia,2020-03-03,0.0,0.0,0.0
1640,Georgia,2020-03-04,0.0,0.0,0.0
1641,Georgia,2020-03-05,1.0,0.0,0.0
1642,Georgia,2020-03-06,0.0,0.0,0.0
1643,Georgia,2020-03-07,0.0,0.0,0.0
1644,Georgia,2020-03-08,9.0,0.0,0.0
1645,Germany,2020-01-22,,,
1646,Germany,2020-01-23,0.0,0.0,0.0
1647,Germany,2020-01-24,0.0,0.0,0.0
1648,Germany,2020-01-25,0.0,0.0,0.0
1649,Germany,2020-01-26,0.0,0.0,0.0
1650,Germany,2020-01-27,1.0,0.0,0.0
1651,Germany,2020-01-28,3.0,0.0,0.0
1652,Germany,2020-01-29,0.0,0.0,0.0
1653,Germany,2020-01-30,0.0,0.0,0.0
1654,Germany,2020-01-31,1.0,0.0,0.0
1655,Germany,2020-02-01,3.0,0.0,0.0
1656,Germany,2020-02-02,2.0,0.0,0.0
1657,Germany,2020-02-03,2.0,0.0,0.0
1658,Germany,2020-02-04,0.0,0.0,0.0
1659,Germany,2020-02-05,0.0,0.0,0.0
1660,Germany,2020-02-06,0.0,0.0,0.0
1661,Germany,2020-02-07,1.0,0.0,0.0
1662,Germany,2020-02-08,0.0,0.0,0.0
1663,Germany,2020-02-09,1.0,0.0,0.0
1664,Germany,2020-02-10,0.0,0.0,0.0
1665,Germany,2020-02-11,2.0,0.0,0.0
1666,Germany,2020-02-12,0.0,0.0,0.0
1667,Germany,2020-02-13,0.0,0.0,1.0
1668,Germany,2020-02-14,0.0,0.0,0.0
1669,Germany,2020-02-15,0.0,0.0,0.0
1670,Germany,2020-02-16,0.0,0.0,0.0
1671,Germany,2020-02-17,0.0,0.0,0.0
1672,Germany,2020-02-18,0.0,0.0,11.0
1673,Germany,2020-02-19,0.0,0.0,0.0
1674,Germany,2020-02-20,0.0,0.0,0.0
1675,Germany,2020-02-21,0.0,0.0,2.0
1676,Germany,2020-02-22,0.0,0.0,0.0
1677,Germany,2020-02-23,0.0,0.0,0.0
1678,Germany,2020-02-24,0.0,0.0,0.0
1679,Germany,2020-02-25,1.0,0.0,0.0
1680,Germany,2020-02-26,10.0,0.0,1.0
1681,Germany,2020-02-27,19.0,0.0,1.0
1682,Germany,2020-02-28,2.0,0.0,0.0
1683,Germany,2020-02-29,31.0,0.0,0.0
1684,Germany,2020-03-01,51.0,0.0,0.0
1685,Germany,2020-03-02,29.0,0.0,0.0
1686,Germany,2020-03-03,37.0,0.0,0.0
1687,Germany,2020-03-04,66.0,0.0,0.0
1688,Germany,2020-03-05,220.0,0.0,0.0
1689,Germany,2020-03-06,188.0,0.0,1.0
1690,Germany,2020-03-07,129.0,0.0,1.0
1691,Germany,2020-03-08,241.0,0.0,0.0
1692,Gibraltar,2020-01-22,,,
1693,Gibraltar,2020-01-23,0.0,0.0,0.0
1694,Gibraltar,2020-01-24,0.0,0.0,0.0
1695,Gibraltar,2020-01-25,0.0,0.0,0.0
1696,Gibraltar,2020-01-26,0.0,0.0,0.0
1697,Gibraltar,2020-01-27,0.0,0.0,0.0
1698,Gibraltar,2020-01-28,0.0,0.0,0.0
1699,Gibraltar,2020-01-29,0.0,0.0,0.0
1700,Gibraltar,2020-01-30,0.0,0.0,0.0
1701,Gibraltar,2020-01-31,0.0,0.0,0.0
1702,Gibraltar,2020-02-01,0.0,0.0,0.0
1703,Gibraltar,2020-02-02,0.0,0.0,0.0
1704,Gibraltar,2020-02-03,0.0,0.0,0.0
1705,Gibraltar,2020-02-04,0.0,0.0,0.0
1706,Gibraltar,2020-02-05,0.0,0.0,0.0
1707,Gibraltar,2020-02-06,0.0,0.0,0.0
1708,Gibraltar,2020-02-07,0.0,0.0,0.0
1709,Gibraltar,2020-02-08,0.0,0.0,0.0
1710,Gibraltar,2020-02-09,0.0,0.0,0.0
1711,Gibraltar,2020-02-10,0.0,0.0,0.0
1712,Gibraltar,2020-02-11,0.0,0.0,0.0
1713,Gibraltar,2020-02-12,0.0,0.0,0.0
1714,Gibraltar,2020-02-13,0.0,0.0,0.0
1715,Gibraltar,2020-02-14,0.0,0.0,0.0
1716,Gibraltar,2020-02-15,0.0,0.0,0.0
1717,Gibraltar,2020-02-16,0.0,0.0,0.0
1718,Gibraltar,2020-02-17,0.0,0.0,0.0
1719,Gibraltar,2020-02-18,0.0,0.0,0.0
1720,Gibraltar,2020-02-19,0.0,0.0,0.0
1721,Gibraltar,2020-02-20,0.0,0.0,0.0
1722,Gibraltar,2020-02-21,0.0,0.0,0.0
1723,Gibraltar,2020-02-22,0.0,0.0,0.0
1724,Gibraltar,2020-02-23,0.0,0.0,0.0
1725,Gibraltar,2020-02-24,0.0,0.0,0.0
1726,Gibraltar,2020-02-25,0.0,0.0,0.0
1727,Gibraltar,2020-02-26,0.0,0.0,0.0
1728,Gibraltar,2020-02-27,0.0,0.0,0.0
1729,Gibraltar,2020-02-28,0.0,0.0,0.0
1730,Gibraltar,2020-02-29,0.0,0.0,0.0
1731,Gibraltar,2020-03-01,0.0,0.0,0.0
1732,Gibraltar,2020-03-02,0.0,0.0,0.0
1733,Gibraltar,2020-03-03,0.0,0.0,0.0
1734,Gibraltar,2020-03-04,1.0,0.0,0.0
1735,Gibraltar,2020-03-05,0.0,0.0,0.0
1736,Gibraltar,2020-03-06,0.0,0.0,0.0
1737,Gibraltar,2020-03-07,0.0,0.0,0.0
1738,Gibraltar,2020-03-08,0.0,0.0,0.0
1739,Greece,2020-01-22,,,
1740,Greece,2020-01-23,0.0,0.0,0.0
1741,Greece,2020-01-24,0.0,0.0,0.0
1742,Greece,2020-01-25,0.0,0.0,0.0
1743,Greece,2020-01-26,0.0,0.0,0.0
1744,Greece,2020-01-27,0.0,0.0,0.0
1745,Greece,2020-01-28,0.0,0.0,0.0
1746,Greece,2020-01-29,0.0,0.0,0.0
1747,Greece,2020-01-30,0.0,0.0,0.0
1748,Greece,2020-01-31,0.0,0.0,0.0
1749,Greece,2020-02-01,0.0,0.0,0.0
1750,Greece,2020-02-02,0.0,0.0,0.0
1751,Greece,2020-02-03,0.0,0.0,0.0
1752,Greece,2020-02-04,0.0,0.0,0.0
1753,Greece,2020-02-05,0.0,0.0,0.0
1754,Greece,2020-02-06,0.0,0.0,0.0
1755,Greece,2020-02-07,0.0,0.0,0.0
1756,Greece,2020-02-08,0.0,0.0,0.0
1757,Greece,2020-02-09,0.0,0.0,0.0
1758,Greece,2020-02-10,0.0,0.0,0.0
1759,Greece,2020-02-11,0.0,0.0,0.0
1760,Greece,2020-02-12,0.0,0.0,0.0
1761,Greece,2020-02-13,0.0,0.0,0.0
1762,Greece,2020-02-14,0.0,0.0,0.0
1763,Greece,2020-02-15,0.0,0.0,0.0
1764,Greece,2020-02-16,0.0,0.0,0.0
1765,Greece,2020-02-17,0.0,0.0,0.0
1766,Greece,2020-02-18,0.0,0.0,0.0
